cc_num,merchant,category,amt,first,last,gender,street,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud,Trans_Date,Trans_Time,location
759,343,10,97.73,Erin,Chavez,1,327,80120,39.5994,-105.0044,320420,468,495,3650,1371820558.0,40.399461,-104.893892,0.0,0,785,436
145,384,9,2.13,Jared,Velazquez,0,11,7747,40.4109,-74.238,30770,128,792,1579,1371820567.0,41.326093,-74.999578,0.0,0,786,473
639,552,6,80.71,Jonathan,Byrd,0,517,24878,37.3752,-81.6539,337,13,678,4333,1371820601.0,38.08284,-81.851367,0.0,0,786,639
340,54,10,31.94,Billy,Gallagher,0,623,8323,39.4055,-75.3209,804,236,307,126,1371820610.0,39.746745,-75.181483,0.0,0,786,304
283,296,10,4.5,Gloria,Wallace,1,212,3816,43.6849,-71.2551,1368,307,414,5163,1371820631.0,43.602776,-71.193631,0.0,0,787,139
465,636,5,74.12,Steven,Yoder,0,857,79085,34.7437,-102.5064,53,189,780,6712,1371820651.0,33.937535,-101.727485,0.0,0,787,754
285,668,1,45.95,Jeffrey,Munoz,0,761,49621,44.8605,-85.8138,3096,406,497,4805,1371820660.0,45.528331,-85.948783,0.0,0,787,137
140,190,0,187.1,Allison,Ayala,1,802,33967,26.4722,-81.8122,224256,313,659,6195,1371820723.0,26.197333,-81.976019,0.0,0,788,270
523,310,12,9.15,Rachel,Villarreal,1,228,38677,34.3396,-89.5736,4198,107,875,4710,1371820732.0,34.050515,-89.005628,0.0,0,788,791
152,633,13,1.29,Rebecca,Butler,1,57,56592,47.5375,-95.9941,516,26,329,5497,1371820759.0,48.472897,-96.572501,0.0,0,789,850
230,526,5,77.33,Richard,Barnes,0,114,13752,42.189,-74.9229,782,62,872,3328,1371820788.0,41.79335,-74.149107,0.0,0,789,201
695,310,12,5.53,Lisa,Lowe,1,532,12419,41.8467,-74.1038,722,96,755,2004,1371820791.0,41.346225,-75.015359,0.0,0,789,179
371,558,6,51.89,Juan,Sherman,0,555,78214,29.3641,-98.4924,1595797,246,830,5775,1371820820.0,29.444963,-98.571075,0.0,0,790,697
235,672,6,49.78,Cody,Miller,0,235,28117,35.584,-80.8685,69793,101,150,7071,1371820822.0,35.013372,-81.23403,0.0,0,790,511
380,420,6,21.81,Morgan,Murray,1,260,64726,38.5319,-93.9221,467,15,121,954,1371820848.0,38.876506,-94.460586,0.0,0,790,82
83,75,13,8.54,Patrick,Torres,0,255,48371,42.8223,-83.2829,24840,15,231,2002,1371820876.0,42.299024,-83.435877,0.0,0,791,594
582,614,6,174.77,Melinda,Gutierrez,1,132,61530,40.7152,-89.2706,6713,31,86,1907,1371820880.0,39.829193,-88.918803,0.0,0,791,254
113,540,5,113.53,Melissa,Krause,1,627,70732,30.6576,-91.6264,1178,93,131,1451,1371820909.0,30.990542,-92.331269,0.0,0,791,269
544,171,5,44.11,Crystal,Fuller,1,0,98027,47.4974,-122.0107,50489,310,625,5148,1371820917.0,47.008606,-122.947605,0.0,0,791,377
453,317,0,49.49,Robert,Haynes,0,781,29455,32.8357,-79.8217,20478,272,841,6994,1371820934.0,32.932743,-80.714156,0.0,0,792,384
744,656,12,25.5,Allison,Allen,1,390,72042,34.2853,-91.3336,5161,139,798,4839,1371820941.0,34.30743,-91.964227,0.0,0,792,204
348,102,5,12.66,Mary,Mcintyre,1,716,97403,44.0385,-123.0614,191096,396,298,2323,1371820957.0,44.158389,-122.847567,0.0,0,792,253
621,574,0,61.47,Travis,Hayes,0,140,3818,43.9742,-71.1503,3807,418,865,1271,1371820968.0,44.356976,-70.550417,0.0,0,792,173
786,512,6,70.59,Monique,Robinson,1,65,92637,33.615,-117.7114,45303,388,390,3625,1371820987.0,33.838915,-118.103495,0.0,0,793,412
488,85,7,111.57,Angela,Edwards,1,457,43136,39.8013,-82.8125,460,253,882,636,1371821068.0,40.706719,-82.083434,0.0,0,794,435
252,529,7,79.56,Rebecca,Conley,1,163,54487,45.4963,-89.7273,9594,402,848,3575,1371821073.0,46.117649,-90.18511,0.0,0,794,775
29,418,1,155.02,James,Strickland,0,232,15686,40.6153,-79.4545,972,363,846,2028,1371821091.0,40.827382,-79.440972,0.0,0,794,738
514,165,1,72.76,Adam,Mcdonald,0,898,5486,44.64,-73.3113,1654,460,763,7274,1371821102.0,44.317805,-72.821074,0.0,0,795,730
507,512,6,94.27,Adriana,Harvey,1,661,63565,40.4815,-92.9951,3805,242,123,1624,1371821132.0,39.495197,-92.625261,0.0,0,795,790
386,125,0,22.48,Jeffrey,Rice,0,198,52572,40.6866,-92.6833,1132,338,242,61,1371821144.0,40.649456,-91.853059,0.0,0,795,519
438,192,7,64.96,Grace,Williams,1,273,36758,32.6176,-86.9475,1412,128,405,837,1371821199.0,32.695932,-85.966237,0.0,0,796,624
255,540,5,52.44,Adam,Santos,0,670,91206,34.1556,-118.2322,172817,11,600,5277,1371821208.0,34.377103,-119.191051,0.0,0,796,288
558,662,0,51.75,Sara,Ramirez,1,214,52535,40.8626,-91.9534,888,55,713,6833,1371821216.0,40.049524,-92.471643,0.0,0,796,79
422,95,6,25.64,Francisco,Kemp,0,866,63010,38.4305,-90.387,35439,247,649,7685,1371821222.0,38.078224,-90.54726,0.0,0,797,35
420,95,6,48.44,Briana,Santos,1,648,47863,39.5803,-87.4616,205,161,234,4393,1371821276.0,40.532936,-88.285648,0.0,0,797,542
506,192,7,155.28,Robert,Ashley,0,105,94569,38.046,-122.1866,198,33,215,1660,1371821280.0,37.087503,-121.194012,0.0,0,798,629
633,532,5,5.22,Cheryl,Morgan,1,696,71960,34.4596,-93.6743,1383,268,866,6282,1371821302.0,33.97825,-93.426367,0.0,0,798,556
157,471,6,81.57,Matthew,Lambert,0,664,53061,43.9446,-88.0911,5196,75,536,3098,1371821362.0,44.383358,-88.749658,0.0,0,799,543
869,188,6,15.87,Justin,Aguilar,0,168,54499,44.8232,-89.1665,3223,403,158,211,1371821363.0,45.051656,-89.608719,0.0,0,799,854
135,69,6,76.02,John,Peters,0,515,39113,32.9013,-91.0286,595,436,555,6122,1371821395.0,32.706896,-90.066216,0.0,0,799,476
410,649,11,119.15,Kenneth,Sanchez,0,10,99033,47.2271,-117.0819,895,85,861,500,1371821419.0,47.725933,-116.128542,0.0,0,800,763
447,124,5,104.68,Patricia,Leach,1,659,37663,36.4715,-82.4834,87124,466,687,1859,1371821449.0,37.336537,-82.499229,0.0,0,800,402
570,510,11,7.81,Chris,White,0,895,35022,33.3224,-86.9657,71463,369,729,3827,1371821450.0,33.841492,-86.611828,0.0,0,800,72
685,76,7,61.85,Susan,Hardy,1,484,49854,46.0062,-86.2555,6469,457,562,2026,1371821461.0,46.130831,-86.413224,0.0,0,801,461
665,596,6,80.03,Kenneth,Edwards,0,351,46702,40.8618,-85.6067,2304,382,174,5782,1371821481.0,40.205207,-85.633849,0.0,0,801,25
136,170,1,10.62,Curtis,Young,0,409,14733,42.1239,-79.1895,3833,282,400,302,1371821489.0,41.428817,-78.791182,0.0,0,801,257
413,574,0,51.43,Lori,Bishop,1,69,85086,33.8155,-112.1202,1312922,105,867,1377,1371821501.0,33.038175,-112.999152,0.0,0,801,620
740,628,5,39.54,Tammy,Ayers,1,146,44233,41.2419,-81.7453,7646,277,722,1782,1371821505.0,41.052295,-81.209189,0.0,0,801,345
313,538,0,24.64,Brent,Terrell,0,470,12466,41.8948,-73.9767,2471,213,319,4963,1371821525.0,40.902598,-74.477744,0.0,0,802,630
284,624,5,3.04,Sally,Moore,1,759,29061,33.9349,-80.8449,13717,76,116,6433,1371821550.0,34.303243,-80.187714,0.0,0,802,354
657,3,0,17.44,Mackenzie,Smith,1,663,68031,41.6414,-96.5232,1745,147,465,4761,1371821560.0,41.407162,-95.817404,0.0,0,802,352
260,112,7,169.09,James,Bishop,0,650,21913,39.4015,-75.8654,663,329,375,3404,1371821630.0,39.83194,-76.092179,0.0,0,803,136
713,457,6,127.97,Mary,Pruitt,1,263,64114,38.9621,-94.5959,545147,106,707,5150,1371821658.0,38.341784,-94.742768,0.0,0,804,391
651,587,9,35.45,Mary,Williams,1,2,67020,38.0261,-97.6666,1689,197,847,5435,1371821679.0,38.730568,-98.102164,0.0,0,804,118
695,603,6,66.84,Lisa,Lowe,1,532,12419,41.8467,-74.1038,722,96,755,5475,1371821696.0,41.512745,-73.317596,0.0,0,804,179
682,104,1,11.18,Christopher,Farrell,0,878,33844,28.0758,-81.5929,33804,177,760,32,1371821701.0,28.944803,-81.819858,0.0,0,805,312
641,50,7,37.89,Margaret,Williams,1,145,31563,31.6489,-82.1982,1324,165,4,1801,1371821711.0,32.494871,-81.523332,0.0,0,805,758
384,122,7,29.76,Judy,Hogan,1,469,11217,40.6816,-73.9798,2504700,277,859,3763,1371821713.0,39.712232,-73.575595,0.0,0,805,107
191,685,1,76.83,Morgan,Smith,1,125,28073,35.1836,-81.4552,5621,456,464,659,1371821718.0,36.136522,-80.589657,0.0,0,805,310
705,160,5,3.19,Patricia,Rodriguez,1,375,44483,41.2639,-80.8164,75903,263,194,414,1371821734.0,42.143827,-79.879829,0.0,0,805,808
158,617,13,3.88,Kenneth,Doyle,0,785,10604,41.0592,-73.7395,11250,255,529,2570,1371821751.0,40.605317,-73.406205,0.0,0,805,826
98,237,11,236.15,Steven,Walters,0,302,35776,34.6689,-86.2296,3395,132,551,6960,1371821781.0,33.831991,-85.328265,0.0,0,806,856
874,155,6,106.86,Kenneth,Robinson,0,250,7208,40.6747,-74.2239,124967,305,576,5467,1371821813.0,40.161309,-74.231936,0.0,0,806,243
65,362,6,4.02,Jessica,Werner,1,429,26339,39.4125,-80.6352,255,68,418,8121,1371821828.0,39.86747,-81.550062,0.0,0,807,138
318,213,6,108.51,Sarah,Bishop,1,514,76665,31.929,-97.6443,2526,325,406,8033,1371821922.0,32.912307,-98.099341,0.0,0,808,489
166,421,11,34.11,Andrew,Patterson,0,61,72165,35.5762,-91.4539,111,56,870,4882,1371821967.0,36.526588,-92.354156,0.0,0,809,765
70,161,10,51.44,David,Wolfe,0,742,48034,42.4969,-83.2911,75830,147,484,1763,1371822052.0,41.554633,-82.407236,0.0,0,810,733
109,263,0,8.09,Mark,Rivera,0,368,77338,30.0041,-95.2825,194500,427,759,2294,1371822071.0,29.878219,-94.46177,0.0,0,811,361
670,228,7,20.89,Jared,Walters,0,323,72524,35.8184,-91.3375,376,113,51,3510,1371822077.0,35.945426,-92.221833,0.0,0,811,175
406,277,12,7.59,Mark,Wood,0,779,4287,44.0575,-69.9656,3224,156,844,8095,1371822128.0,43.375888,-70.075104,0.0,0,812,90
435,283,1,6.58,Micheal,Walters,0,136,55606,47.8342,-90.0476,272,192,874,3657,1371822134.0,47.715413,-90.378726,0.0,0,812,356
828,606,7,140.88,Kyle,Simmons,0,744,73134,35.6174,-97.5583,640470,12,328,8141,1371822135.0,36.487564,-97.845069,0.0,0,812,582
337,188,6,18.02,Richard,Vance,0,152,75980,31.1569,-94.3871,2836,118,646,2530,1371822150.0,30.603846,-93.59103,0.0,0,812,859
357,686,1,64.18,Thomas,Hale,0,856,53924,43.4987,-90.2796,1360,300,634,7072,1371822151.0,44.02909,-90.00741,0.0,0,812,135
327,385,13,100.75,Joshua,Mendoza,0,397,26237,38.8564,-80.158,571,3,351,77,1371822177.0,38.328992,-80.294548,0.0,0,812,760
763,350,5,44.91,Haley,Wagner,1,46,21405,39.0305,-76.5515,92106,1,75,2874,1371822206.0,38.071244,-76.324485,0.0,0,813,27
548,195,0,14.85,David,Miller,0,578,21750,39.6991,-78.1762,3766,333,624,5507,1371822222.0,40.205391,-78.910845,0.0,0,813,317
447,486,11,59.08,Patricia,Leach,1,659,37663,36.4715,-82.4834,87124,466,687,3330,1371822227.0,35.600113,-81.519936,0.0,0,813,402
844,265,9,14.84,Nathan,Mendoza,0,708,87533,35.9866,-106.0654,18408,216,436,6773,1371822237.0,36.16208,-106.135057,0.0,0,813,251
186,601,12,16.5,Amanda,Smith,1,162,29939,32.6786,-81.2455,302,263,451,499,1371822294.0,33.144224,-81.66561,0.0,0,814,707
227,61,7,57.53,Mary,Wall,1,225,7060,40.6152,-74.415,71485,254,476,4810,1371822299.0,41.227795,-74.698639,0.0,0,814,623
673,82,9,7.66,Lauren,Anderson,1,92,59448,48.2777,-112.8456,743,468,429,6006,1371822305.0,48.597926,-111.918758,0.0,0,815,332
213,391,7,9.72,Jacqueline,Curry,1,290,79842,30.1886,-103.2214,498,255,757,872,1371822353.0,30.752853,-104.028228,0.0,0,815,467
11,111,6,9.48,Jessica,Dominguez,1,53,35903,33.9845,-85.9077,67082,59,398,4493,1371822356.0,34.38758,-86.005871,0.0,0,815,276
813,501,13,16.68,Bethany,Andrade,1,726,92882,33.8419,-117.6043,233717,471,325,2038,1371822359.0,34.447356,-118.073953,0.0,0,815,176
572,409,12,13.13,Jennifer,Bishop,1,551,77026,29.7972,-95.3288,2906700,25,615,1150,1371822376.0,29.513604,-95.923421,0.0,0,816,355
585,629,9,5.7,Cheryl,Ballard,1,224,56548,47.3551,-96.798,771,392,435,5220,1371822409.0,48.295603,-96.503844,0.0,0,816,314
20,438,12,5.58,Dawn,Tucker,1,725,77007,29.7736,-95.4034,2906700,103,639,6710,1371822416.0,30.157555,-96.142207,0.0,0,816,355
525,502,11,9.8,Dawn,Gray,1,855,66618,39.1329,-95.7023,163415,400,884,4509,1371822433.0,40.073568,-96.174485,0.0,0,817,777
338,111,6,55.95,Tiffany,Stephens,1,126,36541,30.4983,-88.3282,15647,396,200,545,1371822440.0,30.232319,-87.60512,0.0,0,817,291
30,689,10,28.67,Jessica,Benitez,1,293,10548,41.2496,-73.9446,3487,368,229,1693,1371822461.0,41.647206,-74.906797,0.0,0,817,509
685,256,11,6.82,Susan,Hardy,1,484,49854,46.0062,-86.2555,6469,457,562,6940,1371822482.0,45.386934,-86.244865,0.0,0,818,461
71,547,0,102.43,Vicki,Mendoza,1,350,66941,39.7562,-98.4462,242,453,697,1225,1371822488.0,40.002326,-99.36784,0.0,0,818,250
518,253,5,4.56,Timothy,Gomez,0,651,46765,41.2249,-85.0301,5341,43,818,2842,1371822494.0,41.157295,-85.219034,0.0,0,818,429
755,577,10,11.09,Victoria,Fleming,1,262,55080,45.6675,-93.2433,2607,252,822,7174,1371822522.0,45.822943,-92.858463,0.0,0,818,743
221,171,5,132.57,Becky,Mckinney,1,227,36617,30.7145,-88.0918,270712,420,432,3530,1371822532.0,30.826301,-87.818443,0.0,0,818,503
70,46,6,66.06,David,Wolfe,0,742,48034,42.4969,-83.2911,75830,147,484,6530,1371822536.0,41.968161,-82.300671,0.0,0,818,733
690,66,7,73.52,Elizabeth,Maxwell,1,174,98233,48.4786,-122.3345,14871,361,478,5854,1371822546.0,48.171411,-121.732777,0.0,0,819,116
558,558,6,84.21,Sara,Ramirez,1,214,52535,40.8626,-91.9534,888,55,713,1318,1371822607.0,40.120207,-92.491269,0.0,0,820,79
842,143,13,2.4,Katherine,Tucker,1,619,33811,27.9865,-82.0139,237282,85,554,8109,1371822612.0,27.852817,-81.151943,0.0,0,820,416
112,128,1,34.63,Vincent,Waller,0,844,51453,42.2619,-94.5566,695,5,160,2077,1371822675.0,42.921813,-94.956066,0.0,0,821,441
651,203,13,3.74,Mary,Williams,1,2,67020,38.0261,-97.6666,1689,197,847,1495,1371822675.0,37.256405,-96.776464,0.0,0,821,118
183,297,9,15.37,Felicia,Thomas,1,443,74720,33.8396,-96.3648,608,402,796,8116,1371822699.0,33.883242,-96.212609,0.0,0,821,0
740,653,10,162.07,Tammy,Ayers,1,146,44233,41.2419,-81.7453,7646,277,722,1824,1371822705.0,41.560002,-82.357444,0.0,0,821,345
609,339,13,2.91,David,Rodriguez,0,750,49440,43.2326,-86.2492,128715,216,825,2743,1371822732.0,43.666893,-85.285981,0.0,0,822,534
500,628,5,20.79,Jose,Campbell,0,509,36853,32.8224,-85.7704,8269,283,524,1026,1371822741.0,32.933203,-85.792426,0.0,0,822,193
678,690,5,196.93,Jennifer,Conner,1,439,18917,40.375,-75.2045,2158,460,249,6972,1371822747.0,39.50289,-74.598794,0.0,0,822,223
347,132,6,80.28,Christopher,Matthews,0,412,22719,38.5095,-78.2638,395,403,599,1857,1371822754.0,39.187674,-77.779086,0.0,0,822,252
11,413,6,94.86,Jessica,Dominguez,1,53,35903,33.9845,-85.9077,67082,59,398,7081,1371822884.0,33.786513,-85.662057,0.0,0,824,276
424,318,13,2.29,Sarah,Adams,1,527,39157,32.4122,-90.1207,24645,394,326,696,1371822926.0,31.553201,-90.227159,0.0,0,825,663
755,645,4,88.94,Victoria,Fleming,1,262,55080,45.6675,-93.2433,2607,252,822,4027,1371822954.0,44.996837,-93.055743,0.0,0,825,743
47,123,5,77.28,Dylan,Bonilla,0,226,15056,40.5662,-80.2099,1140,8,674,1249,1371822958.0,41.225848,-79.963819,0.0,0,825,428
836,484,12,3.04,Gregory,Graham,0,386,1844,42.728,-71.181,47249,270,573,4329,1371822959.0,43.253934,-70.610812,0.0,0,825,492
164,15,6,20.72,Sarah,Foster,1,715,23850,37.1349,-77.7364,1051,71,518,7268,1371822960.0,37.860126,-77.776199,0.0,0,826,268
874,254,10,25.5,Kenneth,Robinson,0,250,7208,40.6747,-74.2239,124967,305,576,7789,1371822970.0,41.138383,-74.355987,0.0,0,826,243
448,282,11,7.06,Melissa,Rodriguez,1,747,13361,42.8948,-74.8209,824,461,642,6490,1371822971.0,42.477469,-74.115102,0.0,0,826,388
206,210,0,5.21,Anna,Logan,1,338,77327,30.33,-95.0202,34153,50,831,6904,1371823011.0,29.666873,-94.50768,0.0,0,826,157
825,61,7,103.86,Tanner,Davis,0,240,62360,39.8153,-91.2627,1656,178,379,5095,1371823014.0,39.50161,-92.128369,0.0,0,826,610
453,76,7,16.1,Robert,Haynes,0,781,29455,32.8357,-79.8217,20478,272,841,5646,1371823019.0,33.818154,-79.539481,0.0,0,826,384
601,413,6,142.1,Tyler,Mills,0,721,42701,37.6848,-85.8784,48194,418,743,4460,1371823030.0,36.697565,-85.711371,0.0,0,827,244
75,546,7,45.19,Christopher,Adkins,0,337,79343,33.6666,-101.5277,1571,318,598,7530,1371823052.0,33.472934,-100.657705,0.0,0,827,446
593,490,6,37.03,Samuel,Frey,0,757,73034,35.6665,-97.4798,116001,274,801,6626,1371823064.0,36.29899,-97.777697,0.0,0,827,237
609,211,6,42.44,Daniel,Cain,0,372,50421,42.8511,-93.62,3032,94,300,2000,1371823113.0,43.270338,-93.94015,0.0,0,828,69
595,430,11,127.6,Stephen,Marshall,0,445,7750,40.333,-73.9809,3279,209,539,2208,1371823134.0,40.847854,-74.655756,0.0,0,828,506
763,461,6,131.27,Haley,Wagner,1,46,21405,39.0305,-76.5515,92106,1,75,2759,1371823137.0,39.716613,-76.342531,0.0,0,828,27
298,398,7,84.17,Thomas,Gibson,0,310,36541,30.4983,-88.3282,15647,32,103,2978,1371823152.0,29.97558,-87.690891,0.0,0,829,291
384,16,1,7.38,Judy,Hogan,1,469,11217,40.6816,-73.9798,2504700,277,859,531,1371823168.0,40.269511,-74.907883,0.0,0,829,107
598,15,6,117.84,Jennifer,Spencer,1,453,43102,39.6251,-82.7552,4512,181,779,4391,1371823211.0,39.253923,-83.606873,0.0,0,830,21
337,580,9,92.81,Richard,Vance,0,152,75980,31.1569,-94.3871,2836,118,646,2732,1371823234.0,31.424535,-94.913213,0.0,0,830,859
57,76,7,51.49,Brittany,Cox,1,64,90403,34.0287,-118.4924,92043,79,245,2496,1371823241.0,34.315474,-118.94066,0.0,0,830,700
130,23,10,104.69,Alan,Parsons,0,45,80824,39.6171,-102.4776,207,295,168,7949,1371823253.0,38.848145,-102.120476,0.0,0,830,405
720,435,6,16.48,Michael,Francis,0,167,59714,45.7801,-111.1439,18182,155,491,4539,1371823280.0,45.473185,-110.761446,0.0,0,831,66
617,350,5,76.0,John,Nichols,0,788,54418,45.203,-88.9983,1080,233,558,4848,1371823294.0,44.420966,-88.744096,0.0,0,831,112
402,353,13,1.77,Jacqueline,Howard,1,428,71232,32.3929,-91.4714,6581,286,291,2898,1371823301.0,31.916229,-92.17252,0.0,0,831,207
435,35,10,50.22,Micheal,Walters,0,136,55606,47.8342,-90.0476,272,192,874,1412,1371823314.0,47.404533,-90.177169,0.0,0,831,356
759,660,7,73.57,Erin,Chavez,1,327,80120,39.5994,-105.0044,320420,468,495,5709,1371823338.0,38.808567,-104.877216,0.0,0,832,436
704,364,6,18.76,Kimberly,Miller,1,700,62856,37.9943,-88.9417,324,399,508,7307,1371823347.0,38.621529,-88.33893,0.0,0,832,440
453,383,8,63.97,Robert,Haynes,0,781,29455,32.8357,-79.8217,20478,272,841,5617,1371823404.0,33.204335,-78.992084,0.0,0,833,384
37,236,0,12.91,Stephanie,Gill,1,406,99160,48.8878,-118.2105,149,410,542,6062,1371823407.0,48.341754,-117.775503,0.0,0,833,590
829,188,6,20.01,Marissa,Powell,1,450,68859,41.4972,-98.7858,509,297,571,7701,1371823412.0,41.806883,-97.790157,0.0,0,833,562
207,213,6,60.56,Marissa,Clark,1,248,95148,37.3304,-121.7913,973849,205,839,4,1371823413.0,36.467641,-121.241735,0.0,0,833,699
119,320,0,79.18,Carrie,Washington,1,568,46346,41.4802,-86.6919,1423,356,857,5894,1371823434.0,42.445228,-87.497624,0.0,0,833,401
735,412,1,5.22,Melvin,Wright,0,192,51003,42.9782,-96.0173,1700,157,878,8032,1371823450.0,43.393371,-95.540635,0.0,0,834,17
608,391,7,5.25,Gail,Weaver,1,886,29809,33.413,-81.69,2206,44,684,4019,1371823478.0,33.076612,-82.129314,0.0,0,834,540
384,316,1,25.72,Judy,Hogan,1,469,11217,40.6816,-73.9798,2504700,277,859,2925,1371823510.0,39.886517,-73.953569,0.0,0,835,107
596,344,5,23.2,Jill,Flores,1,597,49101,41.9488,-86.4913,3104,219,580,124,1371823520.0,41.940846,-86.960874,0.0,0,835,54
748,113,5,14.59,Emily,Hall,1,807,22810,38.8089,-78.7776,863,161,440,4666,1371823524.0,39.479997,-79.135724,0.0,0,835,55
609,573,1,49.65,David,Rodriguez,0,750,49440,43.2326,-86.2492,128715,216,825,6034,1371823578.0,42.85853,-86.582743,0.0,0,836,534
561,409,12,9.1,Derrick,Flores,0,763,38060,35.2229,-89.5518,9496,193,791,3663,1371823600.0,36.212666,-89.833053,0.0,0,836,577
169,240,5,6.31,Jacob,Dawson,0,614,16239,41.4622,-79.1306,4172,103,262,1855,1371823616.0,41.87703,-79.44346,0.0,0,836,470
102,221,13,7.4,Jerry,Kelly,0,340,7022,40.817,-74.0,13835,351,345,7850,1371823625.0,40.890387,-74.847067,0.0,0,837,256
481,591,10,35.26,Sara,Harris,1,558,12986,44.232,-74.4905,6120,64,511,2427,1371823625.0,43.830418,-74.424639,0.0,0,837,782
874,305,5,50.88,Kenneth,Robinson,0,250,7208,40.6747,-74.2239,124967,305,576,3867,1371823644.0,39.742706,-73.614195,0.0,0,837,243
850,74,10,91.47,Julia,Bell,1,537,11796,40.732,-73.1,4056,184,748,4759,1371823648.0,40.129112,-72.766756,0.0,0,837,832
843,445,5,6.58,Monica,Cohen,1,789,15484,39.8936,-79.7856,328,462,612,7772,1371823688.0,39.426242,-80.030474,0.0,0,838,787
450,509,1,61.03,Shelby,Mitchell,1,881,5733,43.8065,-73.0882,5895,395,494,6356,1371823741.0,43.839847,-73.339878,0.0,0,839,96
84,649,11,8.54,James,Leon,0,756,22311,38.832,-77.12,321490,393,768,4091,1371823744.0,38.704779,-76.460002,0.0,0,839,10
103,316,1,21.97,Daniel,Briggs,0,657,87035,34.9889,-106.0609,7268,446,715,7014,1371823746.0,34.032854,-106.270102,0.0,0,839,514
741,98,1,43.13,Kristen,Allen,1,787,82221,41.6423,-104.1974,635,343,457,2277,1371823790.0,41.312746,-104.149965,0.0,0,839,411
224,237,11,3.11,Charles,Robles,0,324,33710,27.7898,-82.7243,341043,157,725,4866,1371823794.0,27.417092,-83.407723,0.0,0,839,695
714,101,12,8.48,Regina,Johnston,1,599,11978,40.8295,-72.6473,3255,186,543,187,1371823827.0,41.793532,-73.225285,0.0,0,840,835
730,100,6,12.09,Valerie,Davis,1,376,23937,36.9688,-78.5615,1970,143,644,1121,1371823830.0,36.365549,-78.335226,0.0,0,840,220
717,662,0,1.87,Jim,Johnson,0,792,70056,29.8872,-90.0331,55581,44,446,5306,1371823834.0,29.707019,-90.734662,0.0,0,840,308
743,670,12,7.23,Maria,Roy,1,546,1257,42.1001,-73.3611,2121,370,462,4719,1371823835.0,41.283019,-73.896097,0.0,0,840,714
164,651,7,94.06,Sarah,Foster,1,715,23850,37.1349,-77.7364,1051,71,518,2193,1371823863.0,37.19162,-77.29379,0.0,0,841,268
862,482,7,21.77,Andrea,Cruz,1,244,17058,40.5553,-77.4001,1909,284,162,4101,1371823917.0,39.595859,-77.141641,0.0,0,841,495
348,519,7,70.06,Mary,Mcintyre,1,716,97403,44.0385,-123.0614,191096,396,298,6809,1371823935.0,43.556404,-122.127299,0.0,0,842,253
564,240,5,27.68,Ashley,Lopez,1,842,11710,40.6729,-73.5365,34496,257,403,2794,1371823941.0,40.814304,-74.158911,0.0,0,842,68
755,238,11,5.48,Victoria,Fleming,1,262,55080,45.6675,-93.2433,2607,252,822,7087,1371823965.0,45.339446,-92.880697,0.0,0,842,743
230,74,10,62.17,Richard,Barnes,0,114,13752,42.189,-74.9229,782,62,872,3743,1371823995.0,41.784549,-75.770698,0.0,0,843,201
182,373,7,116.24,Linda,Sanchez,1,608,18433,41.5744,-75.5881,6508,459,585,3835,1371824010.0,41.396358,-75.687624,0.0,0,843,383
251,425,12,3.84,Jill,Jacobs,1,28,33510,27.9551,-82.2966,79613,169,548,3505,1371824042.0,27.395492,-81.588426,0.0,0,844,95
477,38,7,68.35,Jerry,Robinson,0,194,49613,44.5232,-86.2061,680,118,336,977,1371824044.0,44.584912,-86.889323,0.0,0,844,29
450,100,6,105.16,Shelby,Mitchell,1,881,5733,43.8065,-73.0882,5895,395,494,3592,1371824048.0,43.395696,-73.632913,0.0,0,844,96
25,477,10,68.38,Louis,Fisher,0,432,82514,43.0048,-108.8964,1645,192,504,3417,1371824049.0,42.2308,-109.846701,0.0,0,844,271
464,167,0,4.11,Christian,Johns,0,811,55046,44.4477,-93.4252,5211,72,685,4461,1371824061.0,45.131244,-92.557537,0.0,0,844,445
482,684,10,24.45,Erika,Anderson,1,363,42273,37.2048,-86.8592,443,123,98,394,1371824088.0,37.322829,-87.355525,0.0,0,844,668
